v5 Gene Model ID	v4 Gene Model ID	v3 Gene Model ID	Gene Symbol	Full Name	Source
Zm00001eb357210	Zm00001d011222	GRMZM2G050553	umc2650		Gene Model - MaizeGDB
Zm00001eb357220	Zm00001d011223	GRMZM2G027333	idd20	indeterminate domain20	Gene Model - MaizeGDB
Zm00001eb357250	Zm00001d011225	AB018589	gar3	gibberellin responsive3	GenBank
Zm00001eb357250	Zm00001d011225	AB018590	gar3	gibberellin responsive3	GenBank
Zm00001eb357250	Zm00001d011225	GRMZM2G142705	gar3	gibberellin responsive3	Gene Model - MaizeGDB
Zm00001eb357260	Zm00001d011226	GRMZM2G420119	mcf2	mitochrondrial carrier family protein2	Gene Model - MaizeGDB
Zm00001eb357300	Zm00001d011229	GRMZM2G054876	chr112b	chromatin complex subunit A	Gene Model - MaizeGDB
Zm00001eb357330	Zm00001d011233	AT1G30470	LOC100384768		Arabidopsis Ortholog
Zm00001eb357330	Zm00001d011233	GRMZM2G470292	LOC100384768		Gene Model - MaizeGDB
Zm00001eb357340	Zm00001d011236	GRMZM2G304575	GRMZM2G304575		Gene Model - MaizeGDB
Zm00001eb357350	Zm00001d011237	GRMZM2G304573	wrky84	WRKY-transcription factor 84	Gene Model - MaizeGDB
Zm00001eb357350	Zm00001d011237	GRMZM2G304573	wrky84	WRKY-transcription factor 84	Grassius
Zm00001eb357370	Zm00001d011239	GRMZM5G852378	cpd33	carbohydrate partitioning defective33	Gene Model - MaizeGDB
Zm00001eb357380	Zm00001d011241	GRMZM2G155077	GRMZM2G155077		Gene Model - MaizeGDB
Zm00001eb357390	Zm00001d011242	AY106124	por1	porin1	GenBank
Zm00001eb357390	Zm00001d011242	AY109870	por1	porin1	GenBank
Zm00001eb357390	Zm00001d011242	GRMZM2G155021	por1	porin1	Gene Model - MaizeGDB
Zm00001eb357440	Zm00001d011245	GRMZM2G086052	IDP7815		Gene Model - MaizeGDB
Zm00001eb357450	Zm00001d011246	GRMZM5G842645	LOC100191347		Gene Model - MaizeGDB
Zm00001eb357490	Zm00001d011252	AY271659	smh1	single myb histone1	GenBank
Zm00001eb357490	Zm00001d011252	EU966203	smh1	single myb histone1	GenBank
Zm00001eb357490	Zm00001d011252	GRMZM2G136887	smh1	single myb histone1	Classical Genes
Zm00001eb357510	Zm00001d011255	GRMZM2G143443	pco125396b		Gene Model - MaizeGDB
Zm00001eb357520	Zm00001d011256	GRMZM2G143469	ohp3	opaque2 heterodimerizing protein3	Gene Model - MaizeGDB
Zm00001eb357540	Zm00001d011259	GRMZM2G407949	aldh23	aldehyde dehydrogenase23	Gene Model - MaizeGDB
Zm00001eb357570	Zm00001d011263	GRMZM2G423169	pco098642		Gene Model - MaizeGDB
Zm00001eb357620	Zm00001d011272	GRMZM2G028190	cl12769_-1		Gene Model - MaizeGDB
Zm00001eb357630	Zm00001d011274	GRMZM2G028134	si614077a01		Gene Model - MaizeGDB
Zm00001eb357640	Zm00001d011275	GRMZM2G135795	pco145446		Gene Model - MaizeGDB
Zm00001eb357650	Zm00001d011276	AC194341.4_FG004	LOC100279285		Gene Model - MaizeGDB
Zm00001eb357660	Zm00001d011277	AC194341.4_FG003	sun5	SUN domain protein5	Classical Genes
Zm00001eb357660	Zm00001d011277	AC194341.4_FG003	sun5	SUN domain protein5	Gene Model - MaizeGDB
Zm00001eb357660	Zm00001d011277	EU953247	sun5	SUN domain protein5	GenBank
Zm00001eb357660	Zm00001d011277	EU974902	sun5	SUN domain protein5	GenBank
Zm00001eb357670	Zm00001d011278	AC194341.4_FG002	LOC100285174		Gene Model - MaizeGDB
Zm00001eb357690		GRMZM5G802077	LOC103636049		Gene Model - MaizeGDB
Zm00001eb357700	Zm00001d011282	GRMZM2G164185	si614045g12c		Gene Model - MaizeGDB
Zm00001eb357710	Zm00001d011283	GRMZM2G015735	bnl12.30a		Gene Model - MaizeGDB
Zm00001eb357740	Zm00001d011285	GRMZM2G351977	lhcb10	light harvesting chlorophyll a/b binding protein10	Gene Model - MaizeGDB
Zm00001eb357760	Zm00001d011288	GRMZM2G057618	cl2748_1b		Gene Model - MaizeGDB
Zm00001eb357770	Zm00001d011289	GRMZM2G175150	Zm00001d011289		Gene Model - MaizeGDB
Zm00001eb357770	Zm00001d011290	GRMZM2G175150	Zm00001d011289		Gene Model - MaizeGDB
Zm00001eb357780	Zm00001d011297	GRMZM2G065829	mybr35	MYB-related-transcription factor 35	Gene Model - MaizeGDB
Zm00001eb357780	Zm00001d011297	GRMZM2G065829	mybr35	MYB-related-transcription factor 35	Grassius
Zm00001eb357790	Zm00001d011298	GRMZM2G044343	IDP4510		Gene Model - MaizeGDB
Zm00001eb357800	Zm00001d011299	GRMZM2G416965	sweet6b	sugars will eventually be exported transporter6b	Gene Model - MaizeGDB
Zm00001eb357830	Zm00001d011301	GRMZM2G005298	sbe3	starch branching enzyme3	Gene Model - MaizeGDB
Zm00001eb357880	Zm00001d011305	GRMZM2G029868	cl17_-5h		Gene Model - MaizeGDB
Zm00001eb357890	Zm00001d011308	AT1G68185	sumov1	small ubiquitin-related modifier-variant1	Arabidopsis Ortholog
Zm00001eb357890	Zm00001d011308	GRMZM2G073404	sumov1	small ubiquitin-related modifier-variant1	Gene Model - MaizeGDB
Zm00001eb357900	Zm00001d011309	GRMZM2G425377	lug9	leunig-related9	Gene Model - MaizeGDB
Zm00001eb357940	Zm00001d011314	GRMZM2G157758	LOC542589		Gene Model - MaizeGDB
Zm00001eb357950	Zm00001d011315	GRMZM5G892675	Zm00001eb357950		Gene Model - MaizeGDB
Zm00001eb357960	Zm00001d011319	GRMZM2G400533	GRMZM2G400533		Gene Model - MaizeGDB
Zm00001eb357970	Zm00001d011321	GRMZM5G867882	pco096443		Gene Model - MaizeGDB
Zm00001eb357980	Zm00001d011323	GRMZM2G375707	mads42	MADS-transcription factor 42	Gene Model - MaizeGDB
Zm00001eb357980	Zm00001d011323	GRMZM2G375707	mads42	MADS-transcription factor 42	Grassius
Zm00001eb358040	Zm00001d011329	GRMZM2G157589	met4	DNA methyl transferase4	Gene Model - MaizeGDB
Zm00001eb358050	Zm00001d011330	GRMZM2G134738	cox16	cytochrome c oxidase16	Gene Model - MaizeGDB
Zm00001eb358060	Zm00001d011331	GRMZM2G034573	cl24558_1b		Gene Model - MaizeGDB
Zm00001eb358070	Zm00001d011333		LOC103653238		<i>unknown</i>
Zm00001eb358100	Zm00001d011336	GRMZM5G803433	C0P558		Gene Model - MaizeGDB
Zm00001eb358110	Zm00001d011340	GRMZM2G075386	Zm00001d011340		Gene Model - MaizeGDB
Zm00001eb358160	Zm00001d011347	GRMZM2G005304	atg7	autophagy7	Gene Model - MaizeGDB
Zm00001eb358210	Zm00001d011352	GRMZM2G128658	umc1121		Gene Model - MaizeGDB
Zm00001eb358220	Zm00001d011353	GRMZM2G107757	Zm00001d011353		Gene Model - MaizeGDB
Zm00001eb358260	Zm00001d011355	GRMZM2G039889	c3h46	C3H-transcription factor 346	Gene Model - MaizeGDB
Zm00001eb358260	Zm00001d011355	GRMZM2G039889	c3h46	C3H-transcription factor 346	Grassius
Zm00001eb358270	Zm00001d011357	GRMZM2G153058	si687055e06		Gene Model - MaizeGDB
Zm00001eb358290	Zm00001d011360	AF129858	cl1157_1e		GenBank
Zm00001eb358290	Zm00001d011360	GRMZM2G134183	cl1157_1e		Gene Model - MaizeGDB
Zm00001eb358300	Zm00001d011362	AI622438	Zm00001d011362		GenBank
Zm00001eb358300	Zm00001d011362	GRMZM2G000256	Zm00001d011362		Gene Model - MaizeGDB
Zm00001eb358310	Zm00001d011363	GRMZM2G024315	pco114043		Gene Model - MaizeGDB
Zm00001eb358340	Zm00001d011364	GRMZM2G040642	prh117	protein phosphatase homolog117	Gene Model - MaizeGDB
Zm00001eb358380	Zm00001d011366	GRMZM2G004040	LOC103636076		Gene Model - MaizeGDB
Zm00001eb358390	Zm00001d011368	GRMZM2G147714	cl15209_1e		Gene Model - MaizeGDB
Zm00001eb358400	Zm00001d011369	GRMZM2G052844	pgl44	polygalacturonase44	Gene Model - MaizeGDB
Zm00001eb358410	Zm00001d011370	GRMZM2G037694	chn31	chitinase31	Gene Model - MaizeGDB
Zm00001eb358430	Zm00001d011377	GRMZM2G091276	aas13	auxin amido synthetase13	Gene Model - MaizeGDB
Zm00001eb358450	Zm00001d011379	GRMZM2G051995	GRMZM2G159053		Gene Model - MaizeGDB
Zm00001eb358450	Zm00001d011379	GRMZM2G159053	GRMZM2G159053		Gene Model - MaizeGDB
Zm00001eb358450	Zm00001d011379	GRMZM2G310795	GRMZM2G159053		Gene Model - MaizeGDB
Zm00001eb358460	Zm00001d011387	GRMZM2G025031	LOC118473148		Gene Model - MaizeGDB
Zm00001eb358470	Zm00001d011386	GRMZM2G024738	Zm00001d011386		Gene Model - MaizeGDB
Zm00001eb358510	Zm00001d011387	GRMZM2G025031	GRMZM2G025031		Gene Model - MaizeGDB
Zm00001eb358530	Zm00001d011389	GRMZM2G025211	Zm00001eb358530		Gene Model - MaizeGDB
Zm00001eb358560	Zm00001d011392	GRMZM2G025387	cdpk17	calcium dependent protein kinase17	Gene Model - MaizeGDB
Zm00001eb358640	Zm00001d011399	GRMZM2G158649	lea46	late embryogenesis abundant protein46	Gene Model - MaizeGDB
Zm00001eb358660	Zm00001d011401	GRMZM2G149704	GRMZM2G149704		Gene Model - MaizeGDB
Zm00001eb358680	Zm00001d011403	GRMZM2G149683	wrky47	WRKY-transcription factor 47	Gene Model - MaizeGDB
Zm00001eb358680	Zm00001d011403	GRMZM2G149683	wrky47	WRKY-transcription factor 47	Grassius
Zm00001eb358700	Zm00001d011406	GRMZM2G086880	hsftf25	HSF-transcription factor 25	Gene Model - MaizeGDB
Zm00001eb358700	Zm00001d011406	GRMZM2G086880	hsftf25	HSF-transcription factor 25	Grassius
Zm00001eb358710	Zm00001d011410	GRMZM2G028982	ofp34	OVATE-transcription factor 34	Gene Model - MaizeGDB
Zm00001eb358710	Zm00001d011410	GRMZM2G028982	ofp34	OVATE-transcription factor 34	Grassius
Zm00001eb358720	Zm00001d011411	GRMZM2G029077	pco149758		Gene Model - MaizeGDB
Zm00001eb358730	Zm00001d011412	GRMZM2G339503	LOC100283851		Gene Model - MaizeGDB
Zm00001eb358740	Zm00001d011413	GRMZM2G145554	wrky28	WRKY-transcription factor 28	Gene Model - MaizeGDB
Zm00001eb358740	Zm00001d011413	GRMZM2G145554	wrky28	WRKY-transcription factor 28	Grassius
Zm00001eb358770	Zm00001d011418	GRMZM2G056247	cyp56	cytochrome P450 56	Gene Model - MaizeGDB
Zm00001eb358780	Zm00001d011419	GRMZM2G021436	cyp7	cytochrome P450 7	Gene Model - MaizeGDB
Zm00001eb358820	Zm00001d011421	GRMZM2G487136	LOC103636102		Gene Model - MaizeGDB
Zm00001eb358860	Zm00001d011422	GRMZM2G123309	Zm00001d011422		Gene Model - MaizeGDB
Zm00001eb358890	Zm00001d011426	AY107783	mpk8	MAP kinase8	GenBank
Zm00001eb358890	Zm00001d011426	GRMZM2G131334	mpk8	MAP kinase8	Gene Model - MaizeGDB
Zm00001eb358930	Zm00001d011428	GRMZM2G000739	LOC100217089		Gene Model - MaizeGDB
Zm00001eb358940	Zm00001d011430	GRMZM2G177150	gpat13	glycerol-3-phosphate acyltransferase13	Gene Model - MaizeGDB
Zm00001eb358960	Zm00001d011431	GRMZM2G177076	pdcb48	plasmodesmata callose binding protein48	Gene Model - MaizeGDB
Zm00001eb359000	Zm00001d011435	GRMZM2G109144	GRMZM2G109144		Gene Model - MaizeGDB
Zm00001eb359030	Zm00001d011438	GRMZM2G013726	a4	anthocyaninless4	Classical Genes
Zm00001eb359060	Zm00001d011442	GRMZM2G070913	pme33	pectin methylesterase33	Gene Model - MaizeGDB
Zm00001eb359070	Zm00001d011443	GRMZM2G070837	Zm00001d011443		Gene Model - MaizeGDB
Zm00001eb359080	Zm00001d011444	GRMZM2G179696	pgl43	polygalacturonase43	Gene Model - MaizeGDB
Zm00001eb359100	Zm00001d011445	GRMZM2G179693	LOC103636114		Gene Model - MaizeGDB
Zm00001eb359110	Zm00001d011446	GRMZM2G179685	LOC103636116		Gene Model - MaizeGDB
Zm00001eb359140	Zm00001d011448	AC198982.3_FG006	LOC103636117		Gene Model - MaizeGDB
Zm00001eb359140	Zm00001d011448	GRMZM2G302195	LOC103636117		Gene Model - MaizeGDB
Zm00001eb359150	Zm00001d011450	GRMZM2G004330	perk12	proline-rich extensin-like receptor kinase12	Gene Model - MaizeGDB
Zm00001eb359190	Zm00001d011454	GRMZM2G094165	cah6	carbonic anhydrase6	Gene Model - MaizeGDB
Zm00001eb359200	Zm00001d011455	GRMZM2G094356	caspl41	casparian-strip-membrane-domain-like41	Gene Model - MaizeGDB
Zm00001eb359220	Zm00001d011458	GRMZM2G063684	mkkk54	MAP kinase kinase kinase54	Gene Model - MaizeGDB
Zm00001eb359240	Zm00001d011461	GRMZM2G063431	csu384		Gene Model - MaizeGDB
Zm00001eb359260	Zm00001d011465	GRMZM2G375975	mpk11	MAP kinase11	Gene Model - MaizeGDB
Zm00001eb359280	Zm00001d011467	GRMZM2G154508	csu31a		Gene Model - MaizeGDB
Zm00001eb359290	Zm00001d011468	GRMZM5G894582	pco114187		Gene Model - MaizeGDB
Zm00001eb359300	Zm00001d011470	GRMZM5G830949	c3h9	C3H-transcription factor 39	Gene Model - MaizeGDB
Zm00001eb359300	Zm00001d011470	GRMZM5G830949	c3h9	C3H-transcription factor 39	Grassius
Zm00001eb359320	Zm00001d011473	AJ937281	kch5	potassium channel5	GenBank
Zm00001eb359320	Zm00001d011473	GRMZM2G171279	kch5	potassium channel5	Gene Model - MaizeGDB
Zm00001eb359330	Zm00001d011474	AF112244	LOC100382806		GenBank
Zm00001eb359330	Zm00001d011474	GRMZM2G157334	LOC100382806		Gene Model - MaizeGDB
Zm00001eb359360	Zm00001d011477	GRMZM2G321290	Zm00001eb359360		Gene Model - MaizeGDB
Zm00001eb359370	Zm00001d011478	GRMZM2G019538	dek40	defective kernel40	Gene Model - MaizeGDB
Zm00001eb359420	Zm00001d011487	AY105031	idh1	isocitrate dehydrogenase1	GenBank
Zm00001eb359420	Zm00001d011487	EU957878	idh1	isocitrate dehydrogenase1	GenBank
Zm00001eb359420	Zm00001d011487	EU965931	idh1	isocitrate dehydrogenase1	GenBank
Zm00001eb359420	Zm00001d011487	GRMZM2G432128	idh1	isocitrate dehydrogenase1	Gene Model - MaizeGDB
Zm00001eb359430	Zm00001d011490	AT4G27910	atx5	arabidopsis trithorax homolog5	Arabidopsis Ortholog
Zm00001eb359430	Zm00001d011490	EU805809	atx5	arabidopsis trithorax homolog5	GenBank
Zm00001eb359430	Zm00001d011490	GRMZM2G170412	atx5	arabidopsis trithorax homolog5	Gene Model - MaizeGDB
Zm00001eb359430	Zm00001d011490	GRMZM2G179814	atx5	arabidopsis trithorax homolog5	Gene Model - MaizeGDB
Zm00001eb359430	Zm00001d011490	GRMZM6G025093	atx5	arabidopsis trithorax homolog5	Gene Model - MaizeGDB
Zm00001eb359440	Zm00001d011492	GRMZM2G104047	Zm00001d011492		Gene Model - MaizeGDB
Zm00001eb359460	Zm00001d011495	EU971336	prh20	protein phosphatase homolog20	GenBank
Zm00001eb359460	Zm00001d011495	EU973358	prh20	protein phosphatase homolog20	GenBank
Zm00001eb359460	Zm00001d011495	GRMZM2G300125	prh20	protein phosphatase homolog20	Gene Model - MaizeGDB
Zm00001eb359470	Zm00001d011496	GRMZM2G411766	wrky86	WRKY-transcription factor 86	Gene Model - MaizeGDB
Zm00001eb359470	Zm00001d011496	GRMZM2G411766	wrky86	WRKY-transcription factor 86	Grassius
Zm00001eb359490	Zm00001d011498	AJ830010	pht6	phosphate transporter protein6	GenBank
Zm00001eb359490	Zm00001d011498	AY974046	pht6	phosphate transporter protein6	GenBank
Zm00001eb359490	Zm00001d011498	GRMZM5G881088	pht6	phosphate transporter protein6	Gene Model - MaizeGDB
Zm00001eb359500	Zm00001d011499	GRMZM2G151542	ereb80	AP2-EREBP-transcription factor 80	Gene Model - MaizeGDB
Zm00001eb359500	Zm00001d011499	GRMZM2G151542	ereb80	AP2-EREBP-transcription factor 80	Grassius
Zm00001eb359510	Zm00001d011500	GRMZM2G086088	cl25406_3c		Gene Model - MaizeGDB
Zm00001eb359540	Zm00001d011504	AY104382 	GRMZM2G030167		GenBank
Zm00001eb359540	Zm00001d011504	GRMZM2G030167	GRMZM2G030167		Gene Model - MaizeGDB
Zm00001eb359580	Zm00001d011510	GRMZM2G098973	si605006g12		Gene Model - MaizeGDB
Zm00001eb359620	Zm00001d011514	GRMZM2G064336	pco077224		Gene Model - MaizeGDB
Zm00001eb359630	Zm00001d011515	GRMZM2G049378	mybr115	MYB-related-transcription factor 115	Gene Model - MaizeGDB
Zm00001eb359630	Zm00001d011515	GRMZM2G049378	mybr115	MYB-related-transcription factor 115	Grassius
Zm00001eb359640	Zm00001d011517	GRMZM2G130586	LOC103636139		Gene Model - MaizeGDB
Zm00001eb359650	Zm00001d011518	GRMZM2G000719	si687057a06d		Gene Model - MaizeGDB
Zm00001eb359660	Zm00001d011519	GRMZM2G002297	cl26645_1		Gene Model - MaizeGDB
Zm00001eb359720	Zm00001d011525	GRMZM2G007848	mpk19	MAP kinase19	Gene Model - MaizeGDB
Zm00001eb359730	Zm00001d011526	GRMZM2G007630	pfkb3	6-phosphofructokinase B3	Gene Model - MaizeGDB
Zm00001eb359730	Zm00001d011526	GRMZM2G178346	pfkb3	6-phosphofructokinase B3	Gene Model - MaizeGDB
Zm00001eb359740	Zm00001d011527	GRMZM5G812272	wrky42	WRKY-transcription factor 42	Gene Model - MaizeGDB
Zm00001eb359740	Zm00001d011527	GRMZM5G812272	wrky42	WRKY-transcription factor 42	Grassius
Zm00001eb359780	Zm00001d011534	GRMZM2G126928	pco155588b		Gene Model - MaizeGDB
Zm00001eb359800	Zm00001d011536	GRMZM2G045270	pco115800		Gene Model - MaizeGDB
Zm00001eb359810	Zm00001d011537	AM234771	wox9a	WUSCHEL related homeobox 9a	GenBank
Zm00001eb359810	Zm00001d011537	AM490240	wox9a	WUSCHEL related homeobox 9a	GenBank
Zm00001eb359810	Zm00001d011537	GRMZM2G133972	wox9a	WUSCHEL related homeobox 9a	Gene Model - MaizeGDB
Zm00001eb359810	Zm00001d011537	GRMZM2G133972	wox9a	WUSCHEL related homeobox 9a	Grassius
Zm00001eb359840	Zm00001d011541	GRMZM2G120816	ring488	RING-type E3 ligase488	Gene Model - MaizeGDB
Zm00001eb359850	Zm00001d011543	GRMZM2G178886	grx18	glutaredoxin18	Gene Model - MaizeGDB
Zm00001eb359880	Zm00001d011546	GRMZM2G304840	mybr108	MYB-related-transcription factor 108	Gene Model - MaizeGDB
Zm00001eb359880	Zm00001d011546	GRMZM2G304840	mybr108	MYB-related-transcription factor 108	Grassius
Zm00001eb359890	Zm00001d011546	GRMZM2G304840	mybr108	MYB-related-transcription factor 108	Gene Model - MaizeGDB
Zm00001eb359890	Zm00001d011546	GRMZM2G304840	mybr108	MYB-related-transcription factor 108	Grassius
Zm00001eb359930	Zm00001d011551	GRMZM2G134724	LOC103636159		Gene Model - MaizeGDB
Zm00001eb359940	Zm00001d011552	AC187910.5_FG004	mybr137	MYB-related-transcription factor 137	Gene Model - MaizeGDB
Zm00001eb359950	Zm00001d011555	GRMZM2G134717	nactf1	NAC-transcription factor 1	Gene Model - MaizeGDB
Zm00001eb359950	Zm00001d011555	GRMZM2G134717	nactf1	NAC-transcription factor 1	Grassius
Zm00001eb359970	Zm00001d011559	EU957245	emp16	empty pericarp16	GenBank
Zm00001eb359970	Zm00001d011559	GRMZM2G060516	emp16	empty pericarp16	Gene Model - MaizeGDB
Zm00001eb359980	Zm00001d011558	AC196465.3_FG002	Zm00001eb359980		Gene Model - MaizeGDB
Zm00001eb359990	Zm00001d011560	AC196465.3_FG006	ddt5	DDT-transcription factor 5	Gene Model - MaizeGDB
Zm00001eb359990	Zm00001d011560	AC196465.3_FG006	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb359990	Zm00001d011560	AC196465.3_FG006	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb359990	Zm00001d011560	GRMZM2G014346	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb359990	Zm00001d011560	GRMZM2G014346	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb359990	Zm00001d011560	GRMZM2G060541	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb359990	Zm00001d011560	GRMZM2G060541	hb113	Homeobox-transcription factor 113	Gene Model - MaizeGDB
Zm00001eb359990	Zm00001d011560	GRMZM2G060541	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb359990	Zm00001d011560	GRMZM2G359237	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb359990	Zm00001d011560	GRMZM2G359237	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb359990	Zm00001d011560		LOC103636162		<i>unknown</i>
Zm00001eb360000	Zm00001d011560	AC196465.3_FG006	ddt5	DDT-transcription factor 5	Gene Model - MaizeGDB
Zm00001eb360000	Zm00001d011560	AC196465.3_FG006	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb360000	Zm00001d011560	AC196465.3_FG006	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb360000	Zm00001d011560	GRMZM2G014346	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb360000	Zm00001d011560	GRMZM2G014346	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb360000	Zm00001d011560	GRMZM2G060541	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb360000	Zm00001d011560	GRMZM2G060541	hb113	Homeobox-transcription factor 113	Gene Model - MaizeGDB
Zm00001eb360000	Zm00001d011560	GRMZM2G060541	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb360000	Zm00001d011560	GRMZM2G359237	ddt5	DDT-transcription factor 5	Grassius
Zm00001eb360000	Zm00001d011560	GRMZM2G359237	hb113	Homeobox-transcription factor 113	Grassius
Zm00001eb360010	Zm00001d011561	GRMZM2G014066	din1	drought-induced protein 19 homolog1	Gene Model - MaizeGDB
Zm00001eb360020	Zm00001d011562	GRMZM2G160990	Zm00001d011562		Gene Model - MaizeGDB
Zm00001eb360030	Zm00001d011563	AY107250	gpm163		GenBank
Zm00001eb360030	Zm00001d011563	GRMZM2G115766	gpm163		Gene Model - MaizeGDB
Zm00001eb360100	Zm00001d011569	GRMZM2G179146	LOC100384340		Gene Model - MaizeGDB
Zm00001eb360110	Zm00001d011570	GRMZM2G163159	LOC100279197		Gene Model - MaizeGDB
Zm00001eb360120	Zm00001d011571	GRMZM2G163157	thx14	Trihelix-transcription factor 14	Gene Model - MaizeGDB
Zm00001eb360120	Zm00001d011571	GRMZM2G163157	thx14	Trihelix-transcription factor 14	Grassius
Zm00001eb360130	Zm00001d011572	GRMZM2G163141	mkkk44	MAP kinase kinase kinase44	Gene Model - MaizeGDB
Zm00001eb360140	Zm00001d011576	GRMZM2G369485	GRMZM2G369485		Gene Model - MaizeGDB
Zm00001eb360140	Zm00001d011577	GRMZM2G369485	GRMZM2G369485		Gene Model - MaizeGDB
Zm00001eb360150	Zm00001d011576	GRMZM2G369485	GRMZM2G369485		Gene Model - MaizeGDB
Zm00001eb360150	Zm00001d011577	GRMZM2G369485	GRMZM2G369485		Gene Model - MaizeGDB
Zm00001eb360160	Zm00001d011578	GRMZM2G068586	tubtf1	TUB-transcription factor 1	Gene Model - MaizeGDB
Zm00001eb360160	Zm00001d011578	GRMZM2G068586	tubtf1	TUB-transcription factor 1	Grassius
Zm00001eb360190	Zm00001d011581	GRMZM2G055936	prdx4	peroxiredoxin4	Gene Model - MaizeGDB
Zm00001eb360250	Zm00001d011588	EU944439	rul1	rum1-like1	GenBank
Zm00001eb360250	Zm00001d011588	EU946353	rul1	rum1-like1	GenBank
Zm00001eb360250	Zm00001d011588	EU947581	rul1	rum1-like1	GenBank
Zm00001eb360250	Zm00001d011588	EU966198	rul1	rum1-like1	GenBank
Zm00001eb360250	Zm00001d011588	EU967160	rul1	rum1-like1	GenBank
Zm00001eb360250	Zm00001d011588	GRMZM2G163848	rul1	rum1-like1	Gene Model - MaizeGDB
Zm00001eb360250	Zm00001d011588	GRMZM2G163848	rul1	rum1-like1	Grassius
Zm00001eb360260	Zm00001d011589	GRMZM2G163843	nactf134	NAC-transcription factor 134	Gene Model - MaizeGDB
Zm00001eb360260	Zm00001d011589	GRMZM2G163843	nactf134	NAC-transcription factor 134	Grassius
Zm00001eb360270	Zm00001d011590	GRMZM2G163841	nactf72	NAC-transcription factor 72	Gene Model - MaizeGDB
Zm00001eb360270	Zm00001d011590	GRMZM2G163841	nactf72	NAC-transcription factor 72	Grassius
Zm00001eb360320	Zm00001d011595	GRMZM2G080767	cl14040_1		Gene Model - MaizeGDB
Zm00001eb360320	Zm00001d011595	GRMZM2G126235	cl14040_1		Gene Model - MaizeGDB
Zm00001eb360330	Zm00001d011596	GRMZM2G163988	pco086004		Gene Model - MaizeGDB
Zm00001eb360340	Zm00001d011597	GRMZM2G462623	e2f9	E2F-DP-transcription factor 29	Gene Model - MaizeGDB
Zm00001eb360340	Zm00001d011597	GRMZM2G462623	e2f9	E2F-DP-transcription factor 29	Grassius
Zm00001eb360360	Zm00001d011599	GRMZM2G311680	LOC100193604		Gene Model - MaizeGDB
Zm00001eb360390	Zm00001d011602	GRMZM2G169116	ect20	evolutionarily conserved C-terminal20	Gene Model - MaizeGDB
Zm00001eb360400	Zm00001d011603	AC216793.3_FG008	pup4	purine permease4	Gene Model - MaizeGDB
Zm00001eb360410	Zm00001d011604	GRMZM2G093942	Zm00001d011604		Gene Model - MaizeGDB
Zm00001eb360420	Zm00001d011604	GRMZM2G093942	Zm00001d011604		Gene Model - MaizeGDB
Zm00001eb360480	Zm00001d011610	GRMZM2G077054	gogat1	glutamate synthase1	Gene Model - MaizeGDB
Zm00001eb360490	Zm00001d011611	GRMZM2G017305	clt1	clumped tassel1	Gene Model - MaizeGDB
Zm00001eb360500	Zm00001d011613	GRMZM2G006450	Zm00001d011613		Gene Model - MaizeGDB
Zm00001eb360510	Zm00001d011614	GRMZM2G006352	myb24	MYB-transcription factor 24	Gene Model - MaizeGDB
